PO:0009018	basal endosperm transfer cell	基底胚乳転送細胞   
PO:0009020	meristem L1	分裂組織 L1   
PO:0009021	meristem L2	分裂組織 L2   
PO:0009022	meristem L3	分裂組織 L3   
PO:0009023	leaf axil	葉腋
PO:0009025	vascular leaf	維管束のある葉   、または維管束植物の葉
PO:0009026	sporophyll	胞子葉   
PO:0009027	megasporophyll	大胞子葉   
PO:0009028	microsporophyll	小胞子葉   
PO:0009029	stamen	雄蕊   
PO:0009030	carpel	心皮   
PO:0009031	sepal	がく片   
PO:0009032	petal	花弁   
PO:0009033	tepal	花被片   
PO:0009034	flower bract	花苞（葉）   
PO:0009035	nectary	蜜腺   
PO:0009036	lodicule	鱗被   
PO:0009037	lemma	外頴   
PO:0009038	palea	内頴   
PO:0009039	glume	苞頴   
PO:0009040	sterile lemma	不稔外頴   
PO:0009041	fertile lemma	稔性外頴   
PO:0009042	prophyll	前葉、前出葉  
PO:0009043	bracteole	小苞   
PO:0009044	perigynium	ペリギニウム、果胞、造卵器群やそれから発生した胞子体の周辺の組織が発達し肉厚で筒状となった構造   
PO:0009045	involucral bract	総苞片   
PO:0009046	flower	花   
PO:0009047	stem	茎   
PO:0009049	inflorescence	花序   
PO:0009051	spikelet	小穂   
PO:0009052	pedicel	小花柄   
PO:0009053	peduncle	花梗（総梗）   
PO:0009054	inflorescence bract	花序苞   
PO:0009055	bract	苞葉   
PO:0009056	flower nectary	花蜜腺   
PO:0009057	extrafloral nectary	花外蜜腺   
PO:0009058	perianth	花蓋、花被   
PO:0009059	corolla	花冠   
PO:0009060	calyx	がく   
PO:0009061	androecium	雄蕊群   
PO:0009062	gynoecium	雌蕊群   
PO:0009063	epicalyx	がく状総苞   
PO:0009064	receptacle	花床（花托）   
PO:0009065	hypanthium	花床筒 、いちじく状花序（＝hypanthodium   
PO:0009066	anther	葯   
PO:0009067	filament	花糸   
PO:0009068	connective	葯隔、結合組織   
PO:0009069	anther theca	葯
PO:0009071	anther wall tapetum	葯壁タペート組織
PO:0009072	ovary	子房   
PO:0009073	stigma	柱頭   
PO:0009074	style	花柱   
PO:0009075	plant ontology	植物オントロジー
PO:0009077	staminode	仮雄蕊   
PO:0009078	pistillode	不稔の雌蕊、退化雌蕊   
PO:0009080	spikelet rachilla	小穂小軸   
PO:0009081	inflorescence branch	花序枝   
PO:0009082	spikelet floret	小穂小花   
PO:0009083	reproductive structures	生殖構造
PO:0009084	pericarp	果皮   
PO:0009085	exocarp	外果皮   
PO:0009086	endocarp	内果皮   
PO:0009087	mesocarp	中果皮   
PO:0009088	seed coat	種子種皮   
PO:0009089	endosperm	内胚乳、胚乳   
PO:0009090	aril	仮種皮   
PO:0009091	mature dispersal unit	?
PO:0009100	involucre	総苞   
PO:0009101	long lateral tassel branch	雄穂の長側枝   
PO:0009102	short tassel branch	雄穂短枝   
PO:0009103	short tassel branch meristem	雄穂短枝分裂組織   
PO:0009104	long lateral tassel branch meristem	雄穂の長側枝の分裂組織   
PO:0009105	inflorescence branch meristem	花序側部（側方）分裂組織   
PO:0009106	tassel meristem	雄穂分裂組織   
PO:0009107	tassel inflorescence branch meristem	雄穂側分裂組織   
PO:0009108	inflorescence apical meristem	花序頂端分裂組織   
PO:0009109	ear meristem	雌穂分裂組織   
PO:0009110	ear inflorescence branch meristem	雌穂側分裂組織   
PO:0009111	petiole pulvinus	葉柄葉枕   
PO:0019018	plant embryo axis	植物胚軸   
PO:0019022	arilloid	アリロイド、種皮の付属物
PO:0019023	strophiole	ストロフィオール   
PO:0019024	seed operculum	種子蘚蓋  
PO:0019026	tracheid bar	仮導管の筋、縞   
PO:0020001	ovary placenta	子房胎座   
PO:0020002	anther wall endothecium	葯壁内皮
PO:0020003	ovule	胚珠   
PO:0020004	anther wall exothecium	葯壁外皮  
PO:0020005	placentoid	胎座様   
PO:0020006	funicle	珠柄   
PO:0020008	exine	外皮、外壁、エキシン、外膜
PO:0020009	ectexine	エクテキシン（ektexine?)
PO:0020010	endexine	エンデキシン、内層
PO:0020011	nexine	ネキシン
PO:0020012	sexine	セキシン、有刻層
PO:0020013	tectum	テクタム、外表層
PO:0020014	columella	軸柱、柱軸   
PO:0020015	sculpture elements	柱状体
PO:0020016	foot layer	底部層
PO:0020017	intine	内膜、内壁
PO:0020018	germination pore	発芽孔
PO:0020019	megaspore	大胞子   
PO:0020020	nucellus	珠心   
PO:0020021	integument	珠皮   
PO:0020022	inner integument	内珠皮   
PO:0020023	outer integument	外珠皮   
PO:0020024	endothelium	内皮（？）  endothecium? 
PO:0020025	micropyle	孔   
PO:0020026	chalaza	カラザ（合点）=珠心と珠皮が珠柄につながるところ、珠孔の反対側   
PO:0020027	raphe	背線、縫線   
PO:0020028	antiraphe	胚珠の縫線と反対側にある組織   
PO:0020029	obturator	閉塞組織   
PO:0020030	cotyledon	子葉   
PO:0020031	radicle	幼根   
PO:0020032	plumule	幼芽   
PO:0020033	coleoptile	子葉鞘、鞘葉   
PO:0020034	coleorhiza	根鞘   
PO:0020035	epicotyl	上胚軸   
PO:0020036	epiblast	外胚葉   
PO:0020037	mesocotyl	中胚軸   
PO:0020038	petiole	葉柄   
PO:0020039	leaf lamina	葉身（葉片）   
PO:0020040	leaf base	葉脚、葉底、葉身基部   
PO:0020041	stipule	托葉   
PO:0020042	simple leaf	単葉   
PO:0020043	compound leaf	複葉   
PO:0020044	hyperphyll	単子葉の単面円柱形先端
PO:0020045	pinnate leaf	羽状葉   
PO:0020046	palmate leaf	掌状葉   
PO:0020047	microsporocyte	小胞子母細胞   
PO:0020048	microspore	小胞子   
PO:0020049	leaflet	小葉   
PO:0020050	petiolule	小葉柄   
PO:0020051	stipel	小托葉   
PO:0020052	megaphyll	大葉
PO:0020053	microphyll	小葉
PO:0020054	bud scale leaf	芽鱗片葉
PO:0020055	leaf rachis	葉軸   
PO:0020056	tegmen	内種子(internal seed coat, inner seed coat, secundine)   
PO:0020057	testa	外種皮   
PO:0020058	perisperm	外胚乳   
PO:0020059	pollen wall	花粉壁
PO:0020060	caruncle	種枕（種阜）   
PO:0020061	coma	種髪   
PO:0020062	elaiosome	油脂体   
PO:0020063	hilum	核（デンプン粒）、へそ（種子）   
PO:0020064	dehiscent fruit	裂開果
PO:0020065	indehiscent fruit	閉果
PO:0020066	fleshy fruit	多肉果
PO:0020075	mericarp	分果
PO:0020081	seed as dispersal unit	分散ユニットとしての種子
PO:0020084	pyrene	核果の種、核
PO:0020085	seed and fruit wall as dispersal unit	分散ユニットとしての種子と果壁
PO:0020086	multiple fruit	多果
PO:0020090	central cell	中央細胞   
PO:0020093	antipodal cell	反足細胞   
PO:0020094	plant egg cell	植物卵細胞   
PO:0020095	polar nucleus	極核
PO:0020096	egg apparatus	卵装置   
PO:0020097	generative cell	雄原細胞、生殖系列細胞   
PO:0020099	vegetative cell	栄養細胞   
PO:0020100	hypocotyl	胚軸   
PO:0020101	stomium	口辺細胞   
PO:0020102	portion of transmitting tissue	伝達組織の一部   
PO:0020103	flag leaf	止葉（boot leaf)   
PO:0020104	leaf sheath	葉鞘   
PO:0020105	ligule	葉舌   
PO:0020106	auricle	葉鞘葉耳   
PO:0020108	suspensor	胚柄   
PO:0020109	embryo hypophysis	胚原根層
PO:0020110	scutellum	胚盤   
PO:0020121	lateral root	側根   
PO:0020122	inflorescence axis	花序軸   
PO:0020123	root cap	根冠（＝kalyptra)   
PO:0020124	root stele	根中心柱   
PO:0020125	elongation zone	伸長帯   
PO:0020126	tassel inflorescence	雄穂（花）   
PO:0020127	primary root	一次根   
PO:0020128	leaf margin	葉縁   
PO:0020130	central root cap	中心根冠   
PO:0020131	lateral root cap	側根冠   
PO:0020132	columella root cap cell	柱軸根冠細胞   
PO:0020133	columella root cap initial cell	柱軸根冠始原細胞   
PO:0020134	statolith	感受粒、平衡粒、デンプン粒
PO:0020135	root differentiation zone	根分化帯（層） 
PO:0020136	ear inflorescence	雌穂（花）   
PO:0020137	leaf apex	葉先   
PO:0020138	leaf lamina vein	葉身葉脈
PO:0020139	leaf midvein	葉主脈、中央脈、中脈   
PO:0020140	secondary leaf vein	二次葉脈   
PO:0020141	stem node	茎節   
PO:0020142	stem internode	茎節間   
PO:0020144	apical meristem	頂端分裂組織   
PO:0020145	lateral meristem	側 分裂組織   
PO:0020147	root apical meristem	根端分裂組織   
PO:0020148	shoot apical meristem	茎頂分裂組織   
PO:0020149	quiescent center	静止中心   
PO:0021002	calyx absolute size	がくサイズ
PO:0021003	calyx relationship	がくの関係
PO:0021004	inflorescence initiation stage	花序の開始期
PO:0025001	cardinal organ part	基本的な（主要な）器官部   
PO:0025002	basal root	下胚軸由来の根、不定根   
PO:0025003	tuber axillary shoot	塊茎腋 分げつ   
PO:0025004	plant axis	植物軸（軸柱）   
PO:0025005	organ margin	器官　縁   
PO:0025006	gamete	配偶子   
PO:0025007	collective plant structure	集合植物器官構造   
PO:0025008	petal margin	花弁周縁   
PO:0025009	leaf lamina margin	葉身縁   
PO:0025010	petiole margin	葉柄縁   
PO:0025011	bract margin	苞縁   
PO:0025012	cotyledon margin	子葉縁   
PO:0025013	prophyll margin	前葉縁、前出葉縁
PO:0025014	scale leaf margin	鱗片葉縁   
PO:0025015	tepal margin	花被片縁   
PO:0025016	sporophyll margin	芽胞葉、実葉、胞子葉　縁   
PO:0025017	plant spore	植物胞子   
PO:0025018	phyllome margin	フィロム縁   
PO:0025019	carpel margin	心皮縁   
PO:0025020	stamen margin	雄蕊縁   
PO:0025021	collective tepal structure	集合花被片構造   
PO:0025022	collective leaf structure	葉が集まった構造  
PO:0025023	collective phyllome structure	葉的器官が集まった構造
PO:0025024	branch node	枝節   
PO:0025025	root system	根系   
PO:0025026	embryo sac cell	胚嚢細胞   
PO:0025027	microgametophytic cell	小配偶体細胞   
PO:0025028	embryo plant cell	胚性植物細胞   
PO:0025029	shoot axis	シュート軸   
PO:0025030	ground tissue cell	基本組織細胞   
PO:0025031	laticifer cell	乳管細胞   
PO:0025032	hydroid	ハイドロイド、仮導管状細胞   
PO:0025033	leptoid	レプトイド、師管組織に相当する細胞群   
PO:0025034	leaf	葉   
PO:0025035	storage parenchyma	貯蔵柔組織   
PO:0025036	tuber storage parenchyma	塊茎貯蔵柔組織   
PO:0025037	fruit storage parenchyma	果実貯蔵柔組織   
PO:0025038	subterranean tuber storage parenchyma	地下塊茎 貯蔵柔組織   
PO:0025039	aerial tuber storage parenchyma	むかご（珠芽）貯蔵柔組織   
PO:0025040	tuber axillary vegetative bud	塊茎腋栄養芽   
PO:0025041	aerial tuber axillary vegetative bud	むかご（珠芽）腋枝芽   
PO:0025042	subterranean tuber axillary vegetative bud	地下塊茎腋栄養芽   
PO:0025043	tuber periderm	塊茎周皮   
PO:0025044	aerial tuber periderm	むかご（珠芽）周皮   
PO:0025045	subterranean tuber periderm	地下塊茎 周皮   
PO:0025046	tuber epidermis	塊茎 表皮   
PO:0025047	aerial tuber epidermis	むかご（珠芽）表皮   
PO:0025048	subterranean tuber epidermis	地下塊茎 表皮   
PO:0025049	subterranean tuber interfascicular region	地下塊茎維管束間領域   
PO:0025050	tuber interfascicular region	塊茎維管束間領域   
PO:0025051	aerial tuber interfascicular region	むかご（珠芽）維管束間領域   
PO:0025052	tuber pith	塊茎髄   
PO:0025053	subterranean tuber pith	地下塊茎 髄   
PO:0025054	aerial tuber pith	むかご（珠芽）髄   
PO:0025055	tuber cortex	塊茎皮層   
PO:0025056	aerial tuber cortex	むかご（珠芽）皮層   
PO:0025057	subterranean tuber cortex	地下塊茎 皮層   
PO:0025058	perimedullary zone	髄冠   
PO:0025059	portion of ground tissue	基本組織の一部   
PO:0025060	lamina	葉身、葉片   
PO:0025061	tuber perimedullary zone	塊茎髄冠   
PO:0025062	aerial tuber perimedullary zone	むかご（珠芽）髄冠   
PO:0025063	subterranean tuber perimedullary zone	地下塊茎 髄冠   
PO:0025064	shoot axis perimedullary zone	シュート軸髄冠   
PO:0025065	root perimedullary zone	根髄冠   
PO:0025066	stalk	柄   
PO:0025067	seed storage parenchyma	種子貯蔵柔組織   
PO:0025068	tuber axillary bud meristem	塊茎腋芽 分裂組織   
PO:0025069	aerial tuber axillary bud meristem	むかご（珠芽）腋芽分裂組織   
PO:0025070	subterranean tuber axillary bud meristem	地下塊茎腋芽 分裂組織   
PO:0025071	terminal reproductive bud	生殖型頂芽   
PO:0025072	axillary reproductive bud	腋生殖芽   
PO:0025073	branch	枝   
PO:0025074	embryo sac	胚嚢   
PO:0025075	non-vascular leaf	非維管束系葉   
PO:0025076	axillary strobilus bud	腋珠果（ストロビル）芽   
PO:0025077	terminal strobilus bud	頂果芽   
PO:0025078	placenta	胎座   
PO:0025079	aerial tuber axillary shoot	むかご（珠芽）腋枝   
PO:0025080	branch internode	枝節間   
PO:0025081	subterranean tuber axillary shoot	地下塊茎腋 分げつ   
PO:0025082	reproductive shoot system	生殖シュート 系、苗条系   
PO:0025083	strobilus	胞子嚢穂,　球花
PO:0025084	reproductive bud	生殖芽   
PO:0025085	strobilus bud	珠果芽   
PO:0025088	gynoecium ridge	雌蕊縁   
PO:0025092	dehiscence zone	裂開帯   
PO:0025093	spore capsule annulus	胞子蒴環帯   
PO:0025094	sporangium	胞子嚢   
PO:0025095	root parenchyma	根柔組織   
PO:0025096	carpel epidermis	心皮 表皮   
PO:0025097	stamen epidermis	雄蕊表皮   
PO:0025098	bract trichome	苞毛（毛茸、糸状体）   
PO:0025099	embryo plant structure	胚性植物構造   
PO:0025100	shoot internode elongation zone	シュート節間伸長帯（層）   
PO:0025101	branch internode elongation zone	枝節間伸長帯（層）
PO:0025102	shoot internode differentiation zone	シュート節間分化帯(層）   
PO:0025103	branch internode differentiation zone	枝節間分化帯(層）
PO:0025104	first order inflorescence axis	第一花序軸   
PO:0025105	forth order inflorescence axis	第四花序軸   
PO:0025106	fifth order inflorescence axis	第五花序軸   
PO:0025107	sixth order inflorescence axis	第六花序軸   
PO:0025108	seventh order inflorescence axis	第七花序軸   
PO:0025109	eighth order inflorescence axis	第八花序軸   
PO:0025110	ninth order inflorescence axis	第九花序軸   
PO:0025111	tenth or higher order inflorescence axis	第十以上の花序軸   
PO:0025112	second order infructescence axis	第二果序軸   
PO:0025113	third order infructescence axis	第三果序軸   
PO:0025114	forth order infructescence axis	第四果序軸   
PO:0025115	fifth order infructescence axis	第五果序軸   
PO:0025116	sixth order infructescence axis	第六果序軸   
PO:0025117	plant anatomical space	植物 解剖学（形態）的空間   
PO:0025118	anther pore	葯頂の孔   
PO:0025119	plant axis differentiation zone	植物軸分化帯   
PO:0025120	antheridium sperm cell	造精器精子細胞   
PO:0025121	pollen sperm cell	花粉精子細胞   
PO:0025122	archegonium egg cell	造卵器卵細胞   
PO:0025123	embryo sac egg cell	胚嚢卵細胞   
PO:0025124	multicellular plant gametangium	多細胞植物配偶子嚢   
PO:0025125	antheridium	造精器   
PO:0025126	archegonium	造卵器   
PO:0025127	primordium	原基（可視的） 
PO:0025128	phyllome primordium	フィロム原基（可視的） 
PO:0025129	petiole lamina	葉柄葉身、葉片   
PO:0025130	cigar leaf	葉巻状葉 
PO:0025131	plant anatomical entity	植物 解剖学（形態）的実体   
PO:0025132	canal	溝  
PO:0025133	petiole canal	葉柄の溝
PO:0025134	inflorescence branch crown	花序枝 冠   
PO:0025135	cigar leaf lamina abaxial epidermis	葉巻状葉の葉身背軸側表皮   
PO:0025136	free tepal	遊離花被片   
PO:0025137	fused tepal	融合花被片   
PO:0025138	fused collective tepal structure	複数の融合花被片構造   
PO:0025139	phyllome apex	フィロム頂端   
PO:0025140	phyllome base	フィロム基部  
PO:0025141	phyllome tip	フィロム 先端
PO:0025142	leaf tip	葉端   
PO:0025143	tepal apex	花被片頂   
PO:0025144	petal apex	花弁頂   
PO:0025145	sepal apex	がく片頂端   
PO:0025146	petal base	花弁基部   
PO:0025147	sepal base	がく片基部   
PO:0025148	tepal base	花被片基部   
PO:0025149	petal tip	花弁先端   
PO:0025150	sepal tip	がく片先端   
PO:0025151	tepal tip	花被片先端   
PO:0025152	peduncle epidermis	花梗表皮   
PO:0025153	peduncle trichome	花梗毛（毛茸、糸状体）   
PO:0025154	bract apex	苞頂端   
PO:0025155	bract base	苞基部   
PO:0025156	bract tip	苞端   
PO:0025157	phyllome epidermis	フィロム表皮   
PO:0025158	bract epidermis	苞表皮   
PO:0025159	bract abaxial epidermis	苞背軸側 表皮   
PO:0025160	bract adaxial epidermis	苞向軸側 表皮   
PO:0025161	portion of plant substance	植物を構成する物質の一部   
PO:0025162	multicellular trichome	多細胞毛（毛茸、糸状体）   
PO:0025163	multicellular trichome branch cell	多細胞毛（毛茸、糸状体）分枝細胞   
PO:0025164	root epidermal cell	根表皮細胞   
PO:0025165	shoot epidermal cell	シュート表皮 細胞   
PO:0025166	papilla cell	乳頭細胞   
PO:0025167	leaf papilla cell	葉乳頭毛細胞（パピラ）   
PO:0025168	stigma papilla cell	柱頭乳頭細胞   
PO:0025169	prickle	いが、刺状突起   
PO:0025170	root prickle	根刺状突起   
PO:0025171	shoot axis prickle	シュート軸表皮のとげ   
PO:0025172	thorn	とげ（spine, prickle)   
PO:0025173	spine leaf	葉針
PO:0025174	spine stipule	托葉とげ   
PO:0025175	leaf prickle	葉刺状突起   
PO:0025176	stem trichome	茎の毛
PO:0025177	branch trichome	枝の毛
PO:0025178	stem epidermis	茎表皮   
PO:0025179	branch epidermis	枝 表皮   
PO:0025180	plant axis elongation zone	植物軸伸長帯   
PO:0025181	root elongation zone	根伸長帯（層） 
PO:0025182	sepal trichome	がく片毛（毛茸、糸状体）   
PO:0025183	leaf stomatal complex	葉気孔装置   
PO:0025184	tepal epidermis	花被片表皮   
PO:0025185	leaf lamina stomatal complex	葉身気孔装置   
PO:0025186	phyllome trichome	フィロム毛（毛茸、糸状体）   
PO:0025187	petal trichome	花弁毛（毛茸、糸状体）   
PO:0025188	tepal trichome	花被片毛（毛茸、糸状体）   
PO:0025189	petiole stomatal complex	葉柄 気孔装置   
PO:0025190	leaf abaxial stomatal complex	葉背軸側気孔装置   
PO:0025191	leaf adaxial stomatal complex	葉向軸側気孔装置   
PO:0025192	tepal abaxial epidermis	花被片背軸側 表皮   
PO:0025193	tepal adaxial epidermis	花被片向軸側 表皮   
PO:0025194	root nodule meristem	根粒分裂組織   
PO:0025195	pollen tube cell	花粉管細胞   
PO:0025196	basal endosperm transfer layer	基底胚乳転送層   
PO:0025197	stele	中心柱, central cylinder   
PO:0025198	shoot axis stele	シュート軸中心柱   
PO:0025199	branch stele	枝中心柱   
PO:0025200	stem stele	茎中心柱   
PO:0025201	megasporangium	大胞子嚢   
PO:0025202	microsporangium	小胞子嚢   
PO:0025203	pericarp vascular bundle	果皮維管束   
PO:0025204	rhizome internode	根茎節間   
PO:0025205	shoot system vascular system	シュート系維管系   
PO:0025206	phyllome vascular system	フィロム維管系
PO:0025207	tepal vascular system	花被片維管系   
PO:0025208	carpel trichome	心皮毛（毛茸、糸状体）   
PO:0025209	stamen trichome	雄蕊毛（毛茸、糸状体）   
PO:0025210	leaf abaxial trichome	葉背軸側毛（毛茸、糸状体）   
PO:0025211	leaf adaxial trichome	葉向軸側毛（毛茸、糸状体）   
PO:0025212	leaf pavement cell	葉被蓋細胞   
PO:0025213	leaf abaxial pavement cell	葉背軸側被蓋細胞   
PO:0025214	leaf adaxial pavement cell	葉向軸側被蓋細胞   
PO:0025215	phyllome stomatal complex	フィロム 気孔装置 
PO:0025216	bract stomatal complex	苞気孔装置   
PO:0025217	carpel stomatal complex	心皮気孔装置   
PO:0025218	petal stomatal complex	花弁気孔装置   
PO:0025219	sepal stomatal complex	がく片気孔装置   
PO:0025220	stamen stomatal complex	雄蕊気孔装置   
PO:0025221	tepal stomatal complex	花被片気孔装置   
PO:0025222	reproductive shoot apex	生殖シュート頂、茎頂   
PO:0025223	vegetative shoot apex	栄養シュート頂、栄養枝頂   
PO:0025224	axil	腋、軸
PO:0025225	bract axil	苞腋   
PO:0025226	branch axil	枝腋   
PO:0025227	tetrad of megaspores	大胞子の四分子   
PO:0025228	valve	弁   
PO:0025229	spore capsule valve	コケ類　蒴（さく）弁   
PO:0025230	columella	軸柱、柱軸   
PO:0025231	spore capsule columella	コケ類　蒴（さく）軸柱   
PO:0025233	portion of embryo plant tissue	植物胚性組織 の一部  
PO:0025234	phyllome stomatal pore	フィロム 気孔開口部
PO:0025235	leaf stomatal pore	葉気孔開口部   
PO:0025236	phyllome guard cell	フィロム孔辺細胞   
PO:0025237	leaf guard cell	葉孔辺細胞   
PO:0025238	abaxial petiole canal	背軸側葉柄管   
PO:0025239	adaxial petiole canal	向軸葉柄管   
PO:0025240	second order inflorescence	第二花序   
PO:0025241	second order infructescence	第二果序   
PO:0025242	infructescence axis	果序軸   
PO:0025243	infructescence branch	果序枝   
PO:0025244	first order infructescence axis	第一果序軸   
PO:0025245	persistent sepal	宿存がく片   
PO:0025246	persistent tepal	宿存花被片   
PO:0025247	persistent stamen	宿存雄蕊   
PO:0025248	pseudostem	偽茎   
PO:0025249	leaf sheath epidermis	葉鞘表皮   
PO:0025250	leaf sheath abaxial epidermis	葉鞘背軸側表皮   
PO:0025251	leaf sheath adaxial epidermis	葉鞘向軸側表皮   
PO:0025252	seventh order infructescence axis	第七果序軸   
PO:0025253	eighth order infructescence axis	第八果序軸   
PO:0025254	ninth order infructescence axis	第九果序軸   
PO:0025255	tenth or higher order infructescence axis	第十以上の果序軸   
PO:0025256	lateral root elongation zone	側根伸長帯（層）  
PO:0025257	primary root elongation zone	一次根伸長帯（層）
PO:0025258	procambial cell	前形成層細胞
PO:0025259	leaf procambium	葉前形成層
PO:0025260	shoot axis procambium	シュート軸前形成層
PO:0025261	pericycle cell	内鞘細胞
PO:0025262	ovary septum	子房隔壁  
PO:0025263	locule	室
PO:0025264	anther locule	葯室
PO:0025265	sporangium locule	胞子嚢室
PO:0025266	ovary locule	子房室
PO:0025267	fruit replum	果実隔膜
PO:0025268	fruit septum	果実隔壁
PO:0025269	collective organ part structure	集合的器官の部分構造
PO:0025270	fruit locule	果実室
PO:0025272	ovary replum	子房隔膜 
PO:0025273	stem procambium	茎前形成層
PO:0025274	branch procambium	枝前形成層
PO:0025275	procambium	前形成層
PO:0025276	shoot procambium	シュート前形成層
PO:0025277	pollen sac	花粉のう
PO:0025278	rhizome scale leaf	根茎鱗片葉
PO:0025279	megagametophyte	大配偶体
PO:0025280	microgametophyte	小配偶体
PO:0025281	pollen	花粉
PO:0025282	archegonium megagametophyte	造卵器大配偶体
PO:0025283	antheridium microgametophyte	造精器小胞子体（小配偶体）
PO:0025284	embryo apical cell	胚頂端細胞
PO:0025285	callus parenchyma cell	カルス柔組織細胞
PO:0025286	embryo coleoptile	胚子葉鞘、胚鞘葉
PO:0025287	seedling coleoptile	実生幼葉鞘
PO:0025288	embryo coleorhiza	胚根鞘
PO:0025289	seedling coleorhiza	実生根鞘
PO:0025290	embryo hypocotyl	胚下胚軸
PO:0025291	seedling hypocotyl	実生胚軸
PO:0025292	embryo epicotyl	胚上胚軸
PO:0025293	seedling epicotyl	実生上胚軸
PO:0025294	embryo mesocotyl	胚中茎、胚中胚軸
PO:0025295	seedling mesocotyl	実生中胚軸
PO:0025296	embryo radicle	胚幼根
PO:0025297	seedling radicle	実生幼根
PO:0025298	fruit operculum	果蓋
PO:0025299	calyptra perianth	蘚帽花蓋、花被 
PO:0025300	embryo hypocotyl-root junction	胚軸-根合流点
PO:0025301	seedling hypocotyl-root junction	実生胚軸-根合流点
PO:0025302	somatic plant embryo	体細胞plant胚
PO:0025303	zygotic plant embryo	接合体植物胚
PO:0025304	cultured zygote-derived plant embryo	培養接合子由来植物胚
PO:0025305	microspore-derived cultured plant embryo	小胞子由来培養植物胚
PO:0025306	sporangium wall	胞子嚢壁
PO:0025307	microsporangium wall	小胞子嚢壁
PO:0025308	megasporangium wall	大胞子嚢壁
PO:0025309	microsporangium endothecium	小胞子嚢内皮
PO:0025310	megasporangium endothecium	大胞子嚢内皮
PO:0025311	microsporangium exothecium	小胞子嚢外皮
PO:0025312	megasporangium exothecium	大胞子嚢外皮
PO:0025313	tapetum	絨毯組織、タペート組織
PO:0025314	microsporangium tapetum	小胞子嚢絨毯組織（タペート組織）
PO:0025315	megasporangium tapetum	大胞子嚢嚢絨毯組織（タペート組織）
PO:0025316	axillary hair	腋毛
PO:0025317	axillary hair terminal cell	腋毛終端細胞
PO:0025318	axillary hair base	腋毛基底
PO:0025319	axillary hair basal cell	腋毛基底細胞
PO:0025320	cotyledonary node rhizoid	子葉節仮根
PO:0025321	cotyledonary node	子葉節
PO:0025322	hydathode pore	排水組織孔
PO:0025323	flower fascicle	花束
PO:0025324	banner petal	旗弁
PO:0025325	wing petal	翼弁
PO:0025326	keel petal	杯状花弁、竜骨弁
PO:0025327	keel	竜骨（イネ科）、舟弁（マメ科）
PO:0025328	unifacial vascular leaf	単面維管束系葉
PO:0025329	calyptra calyx	蘚帽がく
PO:0025330	calyptra corolla	蘚帽花冠
PO:0025331	ray flower	舌状花
PO:0025332	disk flower	中心花
PO:0025333	ensiform vascular leaf	維管束系剣状葉
PO:0025334	terete vascular leaf	維管束系円柱形葉
PO:0025335	phyllode leaf	葉化葉？
PO:0025336	transition phyllode leaf	移行期の葉化葉
PO:0025337	life of whole plant	植物体の一生
PO:0025338	collective plant structure development stage	集合的植物構造の発生過程
PO:0025339	plant organ development stage	植物器官発生過程
PO:0025340	gametophyte vegetative stage	配偶体栄養期
PO:0025341	gametophyte reproductive stage	配偶体生殖段階
PO:0025342	gametophyte dormant stage	配偶体休眠期
PO:0025343	gametophyte senescent stage	配偶体老化過程
PO:0025344	gametophore reproductive whole plant development stage	茎葉体生殖生長
PO:0025345	gametophore vegetative whole plant development stage	茎葉体栄養生長
PO:0025346	thallus reproductive whole plant development stage	葉状体生殖生長期
PO:0025347	thallus vegetative whole plant development stage	葉状体栄養生長期
PO:0025348	phyllome lamina vein 	フィロム葉身脈
PO:0025349	awn	芒
PO:0025350	palea awn	内頴芒
PO:0025351	glume awn	苞頴芒
PO:0025352	tubercle	小塊茎、塊根
PO:0025353	bud areole	刺座、アレオール
PO:0025354	cladode	扁茎、仮葉枝、葉状茎
PO:0025355	corm	球茎
PO:0025356	bulb	球根、鱗茎
PO:0025357	pneumatophore	通気根、呼吸根
PO:0025358	pneumatorhiza	支持根から出る側根
PO:0025359	sorus	生殖器群、造精器群、胞子嚢群
PO:0025360	ceonosorus	融合胞子嚢を有する維管束葉表面の集合構造
PO:0025361	leaf tendril	葉巻きひげ
PO:0025362	leaflet tendril	小葉巻きひげ、若葉巻きひげ
PO:0025363	leaf apex tendril	葉先巻きひげ
PO:0025364	branch tendril	枝巻きひげ
PO:0025365	stem apex tendril	茎頂端巻きひげ
PO:0025366	leaf rachis tendril	葉軸巻きひげ
PO:0025367	prophyll tendril	前葉巻きひげ、前出葉巻きひげ
PO:0025368	trichome development stage	毛発生過程
PO:0025369	seed trichome development stage	種子毛発生過程
PO:0025370	seed trichome initiation stage	種子毛形成過程
PO:0025371	seed trichome elongation stage	種子毛伸長過程
PO:0025372	seed trichome secondary wall biosynthesis stage	種子毛二次壁生合成段階
PO:0025373	seed trichome maturation stage	種子毛成熟段階
PO:0025374	seed dormant stage	種子休眠期
PO:0025375	plant spore stage	胞子期
PO:0025376	plant spore dormant stage	胞子休眠期
PO:0025377	plant embryo dormant stage	植物胚休眠期
PO:0025378	arillode	偽仮種皮
PO:0025379	intercellular space	細胞間間隙
PO:0025380	leaf mesophyll intercellular space	葉肉細胞内空間（間隙）
PO:0025381	spongy mesophyll intercellular space	海綿状葉肉細胞間間隙
PO:0025382	substomatal cavity	気孔下腔、呼吸腔
PO:0025383	phyllome sinus	フィロム洞
